,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
186,12011,12025,11179,11309,11935,12283,13624,13855,15505,16217,16778,17067,17381,18000,18430,17962,17137,16879,16816,16150,15019,14081,13249,12465,12676,11492,10673,9728,9355,7887,7582,8726,7733,7121,6892,6786,6288,5685,4578,4605,7464,6938,7137,7597,8659,9914,11047,11156,11601,14378,13433,13986,14267,14674,17880,17691,17839,18454,19237,20065,19955,19621,20291,19727,19034,17888,17854,17595,17285,15947,15639,14358,15187,11389,10684,9341,9513,8208,7273,6564,5744,5824,5055,4442,4189,2100,920,3140,4798,6092,5478,6161,6446,7489,8055,9044,9563,10736,11805,12228,12435,13895,13767,14141,14270,21788,21753,22627,22108,24904,24824,25909,24355,22927,21458,20884,20031,19384,17728,16925,16145,15707,16194,19160,15563,14385,13394,14687,14558,15845,10536,10587,9385,8881,9397,7575,6893,7211,5808,4671,6937,6239,6579,6709,7243,7315,7609,8453,9474,10608,12723,12923,13324,14459,14923,15745,17162,16255,16926,17428,18589,18067,16135,16419,17256,11834,11472,13562,11625,13424,13315,7346,6924,5977,7224,5662,6468,7861,7702,9725,10548,9970,4019,3483,3074,1865,1,2542,3881,4316,7612,8129,9320,9765,10893,10998,11298,11274,12115,5172,6082,7812,7198,7954,8596,10571,10552
187,12740,12886,12616,12746,13372,13720,15061,15309,16959,17671,18232,18521,18835,19454,19884,19416,18591,18333,18270,17604,16473,15535,14703,13919,14130,12946,12216,11182,10809,9341,9036,10180,9187,8575,8346,8240,7742,7109,6036,5160,7950,7424,7622,8082,9144,10399,11261,11641,12086,15615,14870,15423,15704,16111,19334,19145,19293,19908,20691,21519,21409,21075,21834,21270,20577,19431,19397,19138,18828,17490,17182,15812,16641,12932,12227,10884,11056,9751,8816,8107,7287,6511,5543,4935,4682,3643,1507,3355,3934,5947,5333,6016,6306,7349,8769,8904,10048,10547,11616,11690,12108,13711,14252,14626,15297,23242,23207,24081,23562,24803,24723,25808,25898,24470,23001,22427,21574,20927,19271,18468,17688,17250,17737,20703,17106,15928,14937,15317,15188,16475,11160,11303,9878,9374,9890,8068,7386,7704,6301,5164,5639,4941,5281,5411,5964,6036,7464,8313,9334,10468,12640,12861,13238,14373,14837,15659,16978,16740,17411,17913,19074,20279,17572,17856,18693,13377,13015,15105,13168,14967,14858,8800,8467,7520,7887,6148,6954,8076,7562,9585,10408,9830,4700,3915,3455,2393,1972,1,2568,3018,8097,8614,9805,10250,11378,10858,11158,11134,11975,4108,4616,6533,5919,6675,7317,9488,9469
188,13008,13154,12884,13014,13640,13988,15329,15563,17213,17925,18486,18775,19089,20089,19874,19406,18581,18323,18660,17994,16727,15525,14768,13909,14331,12936,12269,11395,11022,9554,9249,10434,9388,8829,8614,8508,8010,7377,6304,5428,8218,7692,7890,8350,9412,10667,11529,11909,12354,15883,15138,15691,15972,16379,19588,19399,19547,20162,20945,21773,21879,21633,21130,20614,19798,19994,19960,18775,19391,16632,17745,15723,16552,13495,12790,10461,10765,9763,8842,7343,7077,5610,4642,4034,3781,4178,2471,3623,3277,5290,4676,5359,5649,6692,7873,8247,10316,9939,11008,11431,11638,13098,14520,14894,15565,23496,23461,24335,24120,25361,25281,26366,26461,25033,23564,22990,22137,21490,19834,19031,18251,17813,18300,21266,17669,16491,15500,14416,14287,15574,10259,10235,9453,8949,8917,7450,6738,7026,5563,4426,4762,4064,4404,4534,5307,5379,6807,7656,8677,9811,11926,12126,12527,13662,14126,14948,16365,17008,17679,18181,19342,20547,17840,18124,18961,13573,13578,15372,13731,15530,15421,9013,7880,7580,6986,6416,7222,7679,6905,8928,9751,9173,4968,4183,3723,2661,2250,3221,1,2141,8365,8882,10073,10518,10981,10201,10501,10477,11318,3451,3959,5876,5262,6018,6660,8831,8812
189,13493,13639,13369,13499,14125,14473,15814,16062,17712,18424,18985,19274,19588,20207,20637,20169,19344,19086,19023,18357,17226,16288,15456,14672,14883,13699,13264,11935,11562,10094,9789,10933,9940,9328,9099,8993,8495,7862,6789,5913,8703,8177,8375,8835,9897,11152,12014,12394,12839,16368,15623,16176,16457,16864,20087,19898,20046,20661,21444,22272,22162,21828,21585,21069,21625,20479,20445,19138,19876,17491,18230,16565,17394,13980,13275,11384,11688,10799,9864,8266,8000,6533,5565,4957,4704,4653,2956,4108,3330,5343,4729,5412,5702,6745,8362,8300,10801,9992,11061,11484,11691,13151,14595,15379,16050,23995,23960,24834,24315,25556,25476,26561,26946,25518,24049,23475,22622,21975,20319,19516,18736,18298,18785,21751,18154,17851,16847,14910,14781,16068,10759,10255,8830,8326,8431,6964,6260,6348,5037,3900,3229,2531,2871,3001,5661,5733,6860,7709,8730,9864,11979,12179,12580,13715,14179,15001,16418,17095,18164,18666,19827,21032,18325,18609,19446,14425,14063,16153,14216,16015,15906,9553,8803,8568,7909,6901,7707,8168,6958,8981,9804,9226,5453,4668,4208,3146,2725,3706,1103,1,8850,9367,10558,10938,11034,10254,10554,10530,11371,3500,4008,6230,5616,6372,7014,9185,9166
190,6579,6725,6892,7491,8117,8465,9806,9769,11743,12561,13122,13523,13631,14250,14505,14037,13410,13874,13776,13110,11979,11070,10316,12023,12712,12181,12719,11346,11044,9576,9271,8266,7795,7752,7507,7068,6602,5423,4868,3992,3026,2537,1893,1884,2917,4172,5097,5418,5863,9392,9615,10168,10449,10856,13960,13917,14065,14680,15431,16259,16149,15871,15834,15318,14814,14671,14620,13891,13709,12759,13054,13043,13872,14996,15686,15886,16058,14754,13819,13503,12817,12812,10933,11248,11004,8624,8560,7985,7666,7073,6195,6805,4849,4082,3058,2709,2483,2949,4051,4135,4553,6372,6655,7703,9074,17316,17946,18492,18358,19599,19519,20604,20100,19291,17822,17248,17143,16469,15574,14906,16267,15829,16413,20900,17303,19069,18816,20883,20784,22335,17026,17595,17137,16633,16212,14985,14374,14026,12579,11442,12180,11482,11822,11952,10944,11008,7793,6882,6109,4719,5284,5297,5674,6809,7273,8095,9639,9817,11188,11690,12851,14056,12317,12601,13438,12818,13293,14617,17025,15311,15979,9035,10129,12276,14212,4362,3542,2921,4791,4165,6628,6329,4520,5590,5835,8520,7812,9457,9124,9559,1,887,2078,2523,3813,3504,3807,3783,4624,8040,8950,11513,10899,11647,12081,13667,13648
191,6654,6800,7090,7689,8315,8663,10004,9967,11941,12759,13320,13721,13829,14448,14703,14235,13608,13949,13851,13185,12054,11145,10391,12098,12787,12256,12794,11421,11119,9651,9346,8341,7870,7827,7582,7143,6677,5498,4943,4067,3124,2612,1968,1959,3137,4392,5172,5638,6083,9612,9813,10366,10647,11054,14158,14115,14263,14878,15629,16457,16347,16069,16032,15516,15012,14746,14695,13966,13784,12834,13129,13118,13947,15071,15761,15961,16133,14829,13894,13578,12892,12887,11008,11323,11079,8699,8635,7648,7215,6622,5744,6354,4398,3631,2607,2258,2033,2499,3601,3685,4103,5921,6205,7253,9294,17514,18144,18690,18556,19797,19717,20802,20298,19366,17897,17323,17218,16544,15649,14981,16342,15904,16488,20975,17378,19144,18891,20958,20859,22410,17101,17670,17212,16708,16287,15060,14449,14101,12654,11517,12255,11557,11897,12027,10493,10557,7342,6431,5658,4268,4833,4847,5224,6359,6823,7645,9188,9367,11408,11910,13071,14276,12515,12799,13636,12893,13368,14692,17100,15386,16054,9110,10204,12351,14287,3911,3091,2470,4340,3714,6177,5878,4595,5665,5910,8595,7887,9532,9199,9634,1453,1,1627,2072,3363,3053,3356,3332,4173,7589,8499,11062,10448,11196,11630,13216,13197
192,7473,7702,7826,8425,9051,9399,10740,10703,12677,13495,14056,14457,14565,15184,15439,14971,14344,14508,15710,15044,13913,13004,12250,13957,14646,14115,14653,13280,12978,11510,11205,10200,9729,9686,9441,9002,8536,7357,6802,5926,4969,4471,3827,3180,3873,5128,5994,6374,6819,10513,10549,11102,11383,11790,14894,14851,14999,15614,16365,17193,17083,16805,16768,16252,15748,16605,16554,15825,15643,14693,14988,14977,15806,16930,17620,17820,17992,16688,15753,15551,14731,14811,12867,13424,13171,11092,9902,9158,7557,6334,5646,6066,4352,4382,4452,4103,2664,2461,3530,3966,4173,5633,6836,8126,10030,18250,18880,20909,19292,20533,20453,21538,21034,19999,18965,19182,19077,18403,17508,16840,18201,17763,18347,22834,19237,21003,20750,22817,22718,24269,18960,19574,18186,17682,18256,16789,16178,16193,14376,13239,12585,11887,12227,11820,10726,10269,7054,6322,5370,3980,4545,4809,5210,6345,6809,7631,8900,9577,11378,12081,13242,14447,14077,14361,14372,14752,15227,16551,18959,17245,17913,10969,12063,14210,16211,5756,4936,4315,4584,3426,5889,5590,6454,7524,7769,9862,9154,10799,10327,9964,3312,2821,1,1784,3548,2765,3068,3044,3885,7931,8692,11276,10662,10908,11342,12928,12909
193,7421,7567,8079,8678,9304,9652,10993,10956,12930,13748,14309,14710,14818,15437,15692,15224,14597,14761,15692,15026,13767,13294,12540,14247,14983,14452,14990,13617,13315,11847,11542,10537,10066,10023,9778,9339,8873,7694,7139,6263,5455,4816,4117,3433,4126,5131,5805,6179,6624,9477,10802,11766,11636,12043,15159,15104,16237,15867,17591,18452,18299,18839,17021,16505,16001,16428,16536,15807,15625,14197,15278,15267,16096,17267,17957,18157,18329,17025,16090,15774,15088,15083,13204,13519,13275,10895,10831,10256,8947,7724,7036,7456,5742,5772,4938,4589,2868,1433,2502,2925,3132,4597,6132,7090,9292,19095,19275,19873,20490,21731,21651,22736,21287,20252,19218,19101,19071,18397,17798,17130,18491,18053,18637,23171,19574,21340,21087,23154,23055,24606,19297,19866,19408,18904,18483,17256,16645,16297,14850,13713,13975,13277,13617,13210,12116,11177,8183,7426,6474,5079,3787,4011,4388,5355,5820,6781,7864,8541,10342,11045,12206,13411,13041,13325,14596,15089,15564,16888,19296,17582,18250,11306,12400,14547,16483,6242,5422,4801,5974,4822,7113,6814,6791,7861,8106,10791,10083,11728,11395,11354,3684,3166,2283,1,2527,3883,3352,3496,3516,9321,10082,12666,12052,11816,12732,14318,14299
194,8353,8499,8666,9265,9891,10239,11580,11543,13517,14335,14896,15297,15405,16024,16279,15811,15184,15648,15550,14884,13753,12844,12090,13797,14486,13955,14493,13120,12818,11350,11045,10040,9569,9526,9281,8842,8376,7197,6642,5766,4809,4311,3667,3658,4691,5954,6628,7002,7447,10308,11389,12597,12223,12630,15990,15691,17068,16454,18422,19283,19130,19670,17608,17092,16588,16445,16394,15665,15483,14533,14828,14817,15646,16770,17460,18183,18355,17050,16115,15406,14586,14666,12707,13279,13026,10947,9757,9013,7412,6189,5501,5921,4207,4237,4292,3943,3691,2256,3325,3761,3968,5428,6872,7921,10123,19926,20106,20704,21321,22562,22482,23567,21874,21065,19596,19022,18917,18243,17348,16680,18041,17603,18187,22674,19077,20843,20590,22657,22558,24687,19378,19429,18041,17537,18111,16644,16033,16048,14231,13094,12440,11742,12082,11675,10581,9907,6909,5960,5008,3618,2708,2961,3362,4497,4961,5783,7447,8464,11173,11876,13037,14006,13872,14156,15427,14592,15067,16391,18799,17085,17753,10809,11903,14050,16066,5596,4776,4155,4439,3281,5744,5445,6294,7364,7609,9717,9009,10654,10182,9819,3152,2661,3297,3205,1,2404,1964,2108,2132,7786,8547,11131,10517,10546,11197,12783,12764
195,8085,8231,8507,9106,9732,10080,11421,11384,13358,14176,14737,15138,15246,15865,16120,15652,15025,15189,16120,15454,14195,13443,12689,14396,15085,14554,15092,13719,13417,11949,11644,10639,10168,10125,9880,9441,8975,7796,7241,6365,5408,4910,4266,3861,4554,5685,6284,6658,7103,10136,11230,11783,12064,12471,15818,15532,15680,16295,17046,17874,17764,19498,17449,16933,16429,17044,16964,16235,16053,15132,15427,15416,16245,17369,18059,18259,18431,17127,16192,15926,15106,15186,13306,13799,13546,11467,10277,9533,7932,6709,6115,6441,4795,4757,4891,4542,3344,2092,3049,3584,3791,5018,6611,7749,9546,19754,19934,20532,19973,21214,21134,22219,21715,20680,19646,19621,19516,18842,17947,17279,18640,18202,18786,23273,19676,21442,21189,23256,23157,24708,19399,19949,18561,18057,18631,17164,16553,16568,14751,13614,12960,12262,12340,11677,9228,8730,5540,4783,3831,2441,2195,2448,2849,3984,4448,5270,6934,7951,11001,11704,12865,13493,13700,13984,15255,15191,15666,16990,19398,17684,18352,11408,12502,14649,16586,6195,5375,4754,4959,3801,4470,4171,6893,7963,8208,10237,9529,11174,10702,10339,3751,3260,2715,2814,1187,1227,1451,1505,1619,7410,7194,9778,9164,9369,9785,11283,11363
196,8971,9117,9284,9883,10509,10857,12198,12161,14135,14953,15514,15915,16023,16642,16897,16429,15802,16266,16168,15502,14371,13462,12708,14415,15104,14573,15111,13738,13436,11968,11663,10658,10187,10144,9899,9460,8994,7815,7260,6384,5427,4929,4285,4276,5309,6321,6927,7301,7746,10927,12007,13216,12841,13248,16609,16309,16457,17072,17823,18651,18541,20289,18226,17710,17206,17063,17012,16283,16101,15151,15446,15435,16264,17388,18078,18278,18450,17146,16211,15960,15140,15220,13325,13833,13580,11501,10311,9567,7966,6743,6149,6475,4829,4791,4910,4561,4351,2875,3692,4380,4587,6047,7254,8540,10742,20545,20725,21323,21940,23181,23101,24186,22492,21683,20214,19640,19535,18861,17966,17298,18659,18221,18805,23292,19695,21461,21208,23275,23176,24727,19418,19983,18595,18091,18665,17198,16587,16602,14785,13648,12994,12296,12374,11711,9262,8701,5574,4817,3865,2412,2977,3114,3492,4627,5091,5913,7577,8594,11792,12495,13656,14136,14491,14775,16046,15210,15685,17009,19417,17703,18371,11427,12521,14668,16620,6214,5394,4773,4993,3835,4504,4205,6912,7982,8227,10271,9563,11208,10736,10373,3770,3279,3915,3833,2265,1274,1,410,1457,7444,7228,9812,9198,9340,9756,11254,11334
197,8285,8431,9268,9867,10493,10841,12182,12145,14077,14937,15498,15899,16007,16626,16881,16413,15786,15950,16820,16154,15023,14114,13360,15067,15756,15225,15763,14390,14088,12620,12315,11310,10839,10796,10551,10112,9646,8467,7912,7036,6079,5581,4937,4622,5315,6063,6669,7043,7488,10290,11991,12579,12825,13232,15972,16251,16399,17014,17765,18593,18483,19652,18210,17694,17190,17715,17664,16935,16753,15803,16098,16087,16916,18040,18730,19361,19533,17798,16863,16584,15764,15844,13977,14457,14204,12125,10935,10191,8590,7367,6679,7099,5385,5415,5562,5213,4105,2853,3434,4147,4354,5403,6996,7894,9931,19908,20088,20686,21303,22544,22464,23549,22476,21441,20407,20292,20187,19513,18618,17950,19311,18873,19457,23944,20347,22113,21860,23927,23828,25379,20070,20607,20016,19512,19617,17822,17446,17569,15409,14272,13618,12920,12695,12032,9924,8217,6175,4450,3848,1963,2493,2856,3234,4369,4833,5655,7319,8336,11155,11858,13019,13878,13854,14138,15409,15862,16337,17661,20069,18355,19023,12079,13173,15320,17244,6866,6046,5425,5617,4459,4028,3729,7564,8634,8879,10895,10187,11832,11360,10997,4422,3931,3476,3575,2007,1902,1924,1,1047,8045,7829,10413,9799,8856,9272,10770,10850
198,9234,9380,9547,10146,10772,11120,12461,12424,14398,15216,15777,16178,16286,16905,17160,16692,16065,16529,16431,15765,14634,13725,12971,14678,15367,14836,15374,14001,13699,12231,11926,10921,10450,10407,10162,9723,9257,8078,7523,6647,5690,5192,4548,4539,5572,6827,7416,7790,8235,11190,12270,13479,13104,13511,16872,16572,16720,17335,18086,18914,18804,20552,18489,17973,17469,17326,17275,16546,16364,15414,15709,15698,16527,17651,18341,18972,19144,17409,16474,16195,15375,15455,13588,14068,13815,11736,10546,9802,8201,6978,6290,6710,4996,5026,5173,4824,4614,3138,4181,4643,4850,6310,7743,8803,11005,21012,20988,22167,22203,23444,23364,24449,22755,21946,20477,19903,19798,19124,18229,17561,18922,18484,19068,23555,19958,21724,21471,23538,23439,24990,19681,20218,19627,19123,19228,17433,17057,17180,15020,13883,13229,12531,12306,11643,9535,7828,5786,4061,3459,1574,2104,3497,3981,5024,4827,5651,7309,9083,12055,12758,13919,14356,14754,15038,16309,15473,15948,17272,19680,17966,18634,11690,12784,14931,16855,6477,5657,5036,5228,4070,3639,3340,7175,8245,8490,10506,9798,11443,10971,10608,4033,3542,4178,4087,2664,1513,1762,616,1457,7656,7440,10024,9410,8467,8883,10381,10461
199,13205,13351,13518,14480,15106,15454,16795,16758,18732,19519,20080,20369,20683,21302,21850,21382,20557,20299,20072,19406,18275,17501,16569,15802,15992,14912,14099,13283,12910,11442,11137,11822,11049,10541,10058,9952,9454,8896,7749,7067,7052,7301,8519,8510,9543,10798,12115,12044,12489,15850,16604,18139,17438,17845,21532,20906,21054,21669,22420,23248,23138,25212,23717,23153,22460,21314,21280,21021,20711,19373,19065,17674,18503,14815,14110,12767,12939,11634,10699,9990,9170,9250,8296,7688,7435,5520,4340,3595,928,3162,2548,3231,3521,4564,6610,6119,8621,7811,8880,9303,9510,10970,12414,13463,15665,25468,25648,26246,26863,28104,28024,29109,27781,26353,24884,24310,23457,22810,21154,20351,19571,19133,19620,22586,18989,17811,16820,18113,17984,19271,13962,13284,11859,11355,11460,9829,9289,9295,8049,6912,6258,5560,5900,5493,3253,3325,4228,5528,6549,7683,9798,9998,10399,11534,11998,12820,14237,14914,16715,17418,18579,19784,19414,19698,20969,15260,14898,16988,15051,16850,16741,10901,10350,9403,10650,6254,5434,6245,4777,6800,7623,7045,6607,5822,5246,4300,3592,5237,4000,3637,8004,7513,8163,8757,8853,8073,8373,8349,9190,1,1198,3822,3208,3964,4606,6525,6506
200,14110,14256,14423,15385,16011,16359,17700,17663,19637,20424,20985,21274,21588,22207,22755,22287,21462,21204,20977,20311,19180,18406,17474,16707,16897,15817,15004,14188,13815,12347,12042,12727,11954,11446,10963,10857,10359,9801,8654,8018,7957,8206,9424,9415,10448,11703,13020,12949,13394,16755,17509,19044,18343,18750,22437,21811,21959,22574,23325,24153,24043,26117,24622,24058,23365,22219,22185,21926,21616,20278,19970,18579,19408,15720,15015,13672,13844,12539,11604,10895,10075,9950,8982,8374,8121,6425,5245,4500,1833,4067,3453,4136,4426,5469,7515,7024,9526,8716,9785,10208,10415,11875,13319,14368,16570,26373,26553,27151,27768,29009,28929,30014,28686,27258,25789,25215,24362,23715,22059,21256,20476,20038,20525,23491,19894,18716,17725,18625,18496,19783,14474,13970,12545,12041,12146,10515,9975,9981,8735,7598,6944,6246,6003,5340,2891,2944,3436,4644,5711,6845,8955,9347,9748,10883,11667,12491,14149,14850,17620,18323,19484,21196,20319,20603,21874,16165,15803,17893,15956,17755,17646,11806,11255,10308,11555,7159,6339,7150,5682,6866,6835,6257,7558,6773,6313,5205,4497,6142,4686,4323,8909,8418,9068,9662,8431,7280,7514,7477,8318,1193,1,3441,2827,3583,4091,5677,5658
201,16349,16495,16662,17532,18158,18506,19847,20095,21745,22457,23018,23307,23621,24240,24670,24202,23377,23119,23056,22390,21259,20321,19489,18705,18916,17732,17371,15968,15595,14127,13822,14966,13973,13361,13132,13026,12528,11895,10822,9946,10196,10445,11663,11654,12687,14501,15107,15481,15926,18606,19656,20209,20490,20897,24120,23931,24079,24694,25477,26305,26195,25861,25618,25102,25732,24586,24552,23171,23983,21524,22337,20598,21427,18087,17382,16039,16211,14906,13971,13130,12442,11397,10429,9821,9568,8803,7613,6869,4267,6087,5314,5997,6274,7317,9366,8875,11765,10567,11872,12059,12266,13726,15760,16219,18421,27812,29156,28967,28348,29589,29509,30594,31053,29625,28156,27582,26729,26082,24426,23623,22843,22405,22892,25858,22261,22123,21119,19182,19053,20340,15031,14527,13102,12598,12703,11236,10532,10655,9317,8180,7501,6803,5781,5118,2980,1297,4383,4683,6756,8817,8915,10346,10756,11824,11627,12451,14109,17349,19417,20266,21642,21156,22548,22454,24090,18532,18170,20260,18323,20122,20013,13586,13622,12675,12773,9398,8578,9389,7519,8761,6795,6217,9486,8701,8241,7573,6865,8510,6133,6427,11148,10657,11307,12018,10589,9175,9700,8543,9384,3627,3360,1,753,1936,2578,5235,5216
202,15651,15797,15964,16834,17460,17808,19149,19397,21047,21759,22320,22609,22923,23542,23972,23504,22679,22421,22358,21692,20561,19623,18791,18007,18218,17034,16673,15270,14897,13429,13124,14268,13275,12663,12434,12328,11830,11197,10124,9248,9498,9747,10965,10956,11989,13803,14409,14783,15228,17908,18958,19511,19792,20199,23422,23233,23381,23996,24779,25607,25497,25163,24920,24404,25034,23888,23854,22473,23285,20826,21639,19900,20729,17389,16684,15341,15513,14208,13273,12432,11744,10699,9731,9123,8870,8105,6915,6171,3569,5389,4616,5299,5576,6619,8668,8177,11067,9869,11174,11361,11568,13028,15062,15521,17723,27114,28458,28269,27650,28891,28811,29896,30355,28927,27458,26884,26031,25384,23728,22925,22145,21707,22194,25160,21563,21425,20421,18484,18355,19642,14333,13829,12404,11900,12005,10538,9834,9957,8619,7482,6803,6105,5083,4420,2282,599,3685,3985,6058,8119,8217,9648,10058,11126,10929,11753,13411,16651,18719,19568,20944,20458,21850,21756,23392,17834,17472,19562,17625,19424,19315,12888,12924,11977,12075,8700,7880,8691,6821,8063,6097,5519,8788,8003,7543,6875,6167,7812,5435,5729,10450,9959,10609,11320,9891,8477,9002,7845,8686,2929,2662,774,1,1238,1880,4537,4518
203,15994,16140,16307,17177,17803,18151,19492,19740,21390,22102,22663,22952,23266,23885,24315,23847,23022,22764,22701,22035,20904,19966,19134,18350,18561,17377,17016,15613,15240,13772,13467,14611,13618,13006,12777,12671,12173,11540,10467,9591,9841,10090,11308,11299,12332,13587,14947,15321,15766,18639,19301,19854,20135,20542,23765,23576,23724,24339,25122,25950,25840,25506,25263,24747,25377,24231,24197,22816,23628,21169,21982,20243,21072,17732,17027,15684,15856,14551,13616,12907,12087,11303,10335,9727,9474,8448,7258,6514,3914,5951,5337,6020,6310,7353,9399,8908,11410,10600,11712,12092,12299,13759,15203,16252,18454,27652,28996,28807,27993,29234,29154,30239,30698,29270,27801,27227,26374,25727,24071,23268,22488,22050,22537,25503,21906,22029,19737,19088,18959,20246,14937,14433,13008,12504,12609,11142,10438,10561,9223,8086,7407,6709,5687,5024,2886,1117,3907,4207,6280,8657,8755,10186,10596,11664,11467,12291,13949,17189,19257,20106,21482,20996,22388,22487,23930,18177,17815,19905,17968,19767,19658,13231,13267,12320,12679,9043,8223,9034,7566,8408,6635,6057,9131,8346,7886,7218,6510,8155,6039,6333,10793,10302,10952,11858,10429,9291,9540,8383,9224,3274,3007,4690,4076,1,908,3565,3546
